p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.403394, 156, 18930, 131, 500.0, 1185, 0.237, 4677, 313, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.345017, 197, 18964, 136, 500.0, 1146, 0.2292, 4713, 277, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.337681, 148, 19009, 130, 1000.0, 2277, 0.4554, 4691, 304, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.400567, 149, 18980, 135, 1000.0, 2127, 0.4254, 4668, 327, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.325007, 145, 18996, 133, 384.615384615, 1113, 0.2226, 4655, 332, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.350431, 191, 18954, 134, 625.0, 1839, 0.3678, 4661, 331, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.344397, 162, 19014, 135, 1666.66666667, 3028, 0.6056, 4688, 309, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.37677, 163, 19016, 125, 833.333333333, 1632, 0.3264, 4675, 319, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.358523, 152, 19010, 135, 1666.66666667, 2809, 0.5618, 4666, 331, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.52309, 179, 18972, 132, 833.333333333, 1584, 0.3168, 4692, 302, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.36035, 158, 18954, 138, 384.615384615, 1038, 0.2076, 4685, 302, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.403222, 152, 19026, 138, 1000.0, 2584, 0.5168, 4693, 302, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 1.311845, 164, 18962, 131, 625.0, 1544, 0.3088, 4713, 279, 0.0
