p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 248.699024, 132, 18974, 119, 1000.0, 2693, 0.5386, 3797, 1198, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 246.734798, 171, 18991, 129, 2500.0, 2753, 0.5506, 3800, 1198, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 244.346418, 203, 18932, 132, 625.0, 950, 0.19, 3923, 1069, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 249.507656, 146, 18980, 137, 1000.0, 1408, 0.2816, 3832, 1163, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 247.497142, 208, 18967, 134, 500.0, 1407, 0.2814, 3877, 1113, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 249.900989, 145, 19028, 133, 833.333333333, 1506, 0.3012, 3742, 1252, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 248.839424, 180, 18984, 132, 714.285714286, 2115, 0.423, 3787, 1206, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 243.942322, 150, 18933, 129, 500.0, 1005, 0.201, 3876, 1114, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 252.682163, 159, 19027, 131, 1000.0, 1389, 0.2778, 3661, 1334, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 250.132939, 164, 19001, 124, 1250.0, 3191, 0.6382, 3781, 1215, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 245.638025, 159, 18972, 132, 714.285714286, 1450, 0.29, 3691, 1302, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 247.865712, 170, 18984, 134, 416.666666667, 1418, 0.2836, 3725, 1263, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 251.798606, 151, 18989, 131, 555.555555556, 1400, 0.28, 3841, 1150, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 248.972591, 164, 18974, 133, 2500.0, 4587, 0.9174, 3876, 1122, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 246.999642, 182, 18983, 135, 2500.0, 4586, 0.9172, 3763, 1235, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 249.902553, 189, 19003, 136, 2500.0, 3076, 0.6152, 3764, 1234, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 246.81103, 174, 18945, 122, 625.0, 1899, 0.3798, 3748, 1244, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 246.99565, 165, 18958, 132, 500.0, 1505, 0.301, 3760, 1230, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 250.458732, 158, 18978, 129, 555.555555556, 1942, 0.3884, 3692, 1299, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 240.929607, 143, 18931, 130, 1250.0, 4091, 0.8182, 3836, 1160, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 251.964455, 150, 18967, 133, 555.555555556, 1009, 0.2018, 3717, 1274, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 248.477196, 167, 18984, 126, 714.285714286, 1674, 0.3348, 3823, 1170, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 269.458438, 158, 18954, 127, 833.333333333, 1529, 0.3058, 3812, 1182, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 296.659938, 153, 18974, 131, 714.285714286, 1322, 0.2644, 3759, 1234, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 295.805216, 161, 18974, 130, 454.545454545, 1119, 0.2238, 3723, 1266, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 294.291795, 137, 19026, 124, 833.333333333, 1280, 0.256, 3672, 1322, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 296.377863, 143, 18932, 132, 833.333333333, 1444, 0.2888, 3871, 1123, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 295.300551, 165, 19013, 129, 833.333333333, 1645, 0.329, 3763, 1231, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 296.646037, 164, 18965, 131, 384.615384615, 1254, 0.2508, 3666, 1321, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 294.826291, 168, 18953, 131, 555.555555556, 1777, 0.3554, 3750, 1241, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 281.372964, 151, 18922, 124, 833.333333333, 1773, 0.3546, 3800, 1194, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 295.17725, 210, 18957, 128, 714.285714286, 1669, 0.3338, 3835, 1158, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 294.228906, 182, 18966, 133, 625.0, 1777, 0.3554, 3794, 1198, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 294.494325, 148, 18985, 127, 625.0, 1004, 0.2008, 3703, 1289, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 301.651292, 167, 19021, 131, 1000.0, 2249, 0.4498, 3782, 1213, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 299.606331, 150, 18963, 130, 555.555555556, 1632, 0.3264, 3717, 1274, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 288.847723, 184, 18991, 131, 1250.0, 2687, 0.5374, 3777, 1219, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 302.529618, 177, 18981, 127, 555.555555556, 1486, 0.2972, 3774, 1217, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 291.524013, 162, 19022, 128, 625.0, 1112, 0.2224, 3750, 1242, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 310.590166, 174, 19033, 136, 714.285714286, 2727, 0.5454, 3725, 1268, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 288.61623, 172, 18959, 132, 1000.0, 1632, 0.3264, 3873, 1122, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 310.146248, 149, 18950, 129, 454.545454545, 944, 0.1888, 3866, 1123, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 315.218173, 179, 19032, 130, 714.285714286, 1424, 0.2848, 3803, 1190, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 308.058784, 154, 18985, 136, 1250.0, 1695, 0.339, 3861, 1135, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 298.933174, 202, 18986, 134, 1250.0, 2309, 0.4618, 3866, 1130, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 247.086139, 148, 18943, 128, 714.285714286, 1721, 0.3442, 3817, 1176, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 247.17778, 151, 18970, 130, 416.666666667, 1117, 0.2234, 3795, 1193, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 244.820715, 155, 18948, 132, 625.0, 870, 0.174, 3726, 1266, 0.35
