p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 247.995933, 150, 18980, 131, 714.285714286, 1652, 0.3304, 3899, 1094, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 248.270456, 164, 18984, 133, 714.285714286, 1478, 0.2956, 3995, 998, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 248.204457, 149, 18987, 131, 714.285714286, 2128, 0.4256, 3856, 1137, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 244.345983, 163, 18957, 135, 625.0, 1638, 0.3276, 3841, 1151, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 248.18419, 153, 18978, 128, 625.0, 1172, 0.2344, 3741, 1251, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 255.617881, 148, 19055, 133, 1000.0, 2066, 0.4132, 3983, 1012, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 245.881127, 144, 18957, 127, 500.0, 913, 0.1826, 3827, 1163, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 246.711998, 150, 18967, 126, 833.333333333, 1556, 0.3112, 3888, 1106, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 253.39083, 156, 19037, 140, 1000.0, 2234, 0.4468, 3849, 1146, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 250.22023, 157, 18997, 129, 1250.0, 2086, 0.4172, 3918, 1078, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 246.117304, 189, 18939, 127, 625.0, 1264, 0.2528, 3954, 1038, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 244.19437, 145, 18950, 131, 833.333333333, 1394, 0.2788, 3980, 1014, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 248.034087, 148, 18993, 130, 555.555555556, 1454, 0.2908, 3948, 1043, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 244.091218, 146, 18934, 127, 555.555555556, 1824, 0.3648, 3944, 1047, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 252.254139, 171, 19032, 129, 454.545454545, 1697, 0.3394, 3933, 1056, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 249.50652, 144, 19002, 134, 1000.0, 2067, 0.4134, 3823, 1172, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 247.065735, 164, 18990, 134, 833.333333333, 2373, 0.4746, 3877, 1117, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 250.328167, 174, 19016, 131, 1250.0, 3705, 0.741, 3919, 1077, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 246.375921, 167, 18978, 133, 1000.0, 2379, 0.4758, 4005, 990, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 249.881159, 208, 18980, 127, 714.285714286, 1307, 0.2614, 3989, 1004, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 242.93467, 153, 18937, 135, 416.666666667, 1880, 0.376, 3946, 1042, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 249.301109, 136, 19008, 127, 714.285714286, 1126, 0.2252, 3937, 1056, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 254.454371, 178, 18982, 133, 1000.0, 2000, 0.4, 3814, 1181, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 249.085911, 158, 18973, 132, 1250.0, 4218, 0.8436, 3870, 1126, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 249.507046, 172, 18974, 131, 625.0, 1068, 0.2136, 3913, 1079, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 243.023931, 174, 18921, 134, 1000.0, 2055, 0.411, 3908, 1087, 0.35
