p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 213.654328, 173, 19032, 138, 715.714285714, 2028, 0.404790419162, 3763, 1240, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 213.741882, 167, 18996, 130, 455.454545455, 1632, 0.325748502994, 3776, 1223, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 208.829072, 150, 18976, 138, 556.666666667, 1302, 0.259880239521, 3849, 1152, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 211.326346, 216, 19069, 147, 1002.0, 1918, 0.382834331337, 3769, 1236, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 214.435472, 170, 19035, 144, 835.0, 1935, 0.38622754491, 3654, 1350, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 207.687647, 190, 19013, 153, 1670.0, 2671, 0.533133732535, 3831, 1176, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 223.009232, 160, 19012, 133, 835.0, 1677, 0.334730538922, 3728, 1276, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 215.313614, 169, 19045, 135, 626.25, 2523, 0.503592814371, 3698, 1304, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 209.849908, 185, 19041, 147, 1252.5, 2112, 0.421556886228, 3863, 1143, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 216.410627, 165, 19067, 143, 1670.0, 1890, 0.377245508982, 3732, 1275, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 209.877979, 187, 18998, 139, 715.714285714, 1503, 0.3, 3708, 1295, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 205.822059, 167, 19020, 154, 1670.0, 2382, 0.475449101796, 3730, 1277, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 218.336276, 174, 19104, 139, 1002.0, 2184, 0.435928143713, 3737, 1268, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 213.689101, 205, 19055, 144, 715.714285714, 1661, 0.331536926148, 3812, 1191, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 215.672877, 164, 19019, 145, 715.714285714, 1192, 0.237924151697, 3788, 1215, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 213.433714, 192, 19030, 152, 1252.5, 1867, 0.372654690619, 3734, 1272, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 214.520759, 182, 19043, 138, 715.714285714, 1291, 0.257684630739, 3801, 1202, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 212.149022, 159, 19048, 145, 1252.5, 3037, 0.60618762475, 3839, 1167, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 224.452159, 183, 19067, 135, 455.454545455, 1273, 0.254091816367, 3812, 1187, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 212.066445, 166, 19017, 141, 835.0, 2317, 0.4624750499, 3811, 1193, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 230.434735, 176, 18999, 132, 556.666666667, 1846, 0.368463073852, 3717, 1284, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 222.818274, 166, 19028, 142, 1670.0, 3338, 0.66626746507, 3640, 1367, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 216.216752, 139, 19098, 137, 835.0, 2276, 0.454291417166, 3843, 1161, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5010, 215.391569, 170, 19046, 138, 715.714285714, 2969, 0.592614770459, 3720, 1283, 0.25
