0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.896126, 146, 18991, 129, 500.0, 1526, 0.3052, 4379, 611, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 59.584975, 202, 18979, 127, 833.333333333, 2840, 0.568, 4356, 638, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.371862, 135, 18994, 129, 500.0, 808, 0.1616, 4312, 678, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.399316, 159, 18982, 134, 1000.0, 2181, 0.4362, 4329, 666, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.399108, 178, 19002, 135, 416.666666667, 794, 0.1588, 4389, 599, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.050014, 161, 18957, 136, 833.333333333, 1497, 0.2994, 4348, 646, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.809406, 160, 19004, 127, 555.555555556, 2153, 0.4306, 4286, 705, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.499779, 161, 18957, 138, 833.333333333, 1681, 0.3362, 4392, 602, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.978813, 191, 19010, 135, 714.285714286, 1684, 0.3368, 4383, 610, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.565076, 189, 18981, 127, 625.0, 1890, 0.378, 4352, 640, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 62.129346, 197, 19014, 132, 714.285714286, 1092, 0.2184, 4334, 659, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.187206, 163, 18960, 128, 555.555555556, 1153, 0.2306, 4339, 652, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.930414, 129, 19057, 127, 714.285714286, 1107, 0.2214, 4302, 691, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.537359, 171, 18973, 131, 833.333333333, 1788, 0.3576, 4385, 609, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 62.527702, 158, 19040, 134, 714.285714286, 1693, 0.3386, 4366, 627, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.174662, 171, 18981, 136, 500.0, 1018, 0.2036, 4291, 699, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.756951, 155, 18985, 132, 625.0, 1957, 0.3914, 4292, 700, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.124078, 153, 18955, 133, 500.0, 1196, 0.2392, 4280, 710, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.333028, 159, 18975, 135, 1666.66666667, 2614, 0.5228, 4444, 553, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.915754, 157, 19023, 128, 833.333333333, 1904, 0.3808, 4339, 655, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.620864, 142, 18996, 127, 500.0, 1035, 0.207, 4326, 664, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.403099, 160, 18980, 127, 454.545454545, 1101, 0.2202, 4308, 681, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.411762, 166, 19011, 137, 1250.0, 1627, 0.3254, 4307, 689, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.400418, 149, 19020, 130, 1250.0, 2602, 0.5204, 4325, 671, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.293024, 204, 19007, 141, 1666.66666667, 4518, 0.9036, 4256, 741, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 61.752634, 159, 19031, 136, 625.0, 1212, 0.2424, 4259, 733, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5000, 60.655154, 138, 18990, 124, 1000.0, 2095, 0.419, 4385, 610, 0.15
