timesteps, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 138, 139, 142, 143, 144, 150, 151, 152, 169
events, 25, 22, 34, 29, 49, 42, 50, 91, 80, 89, 98, 131, 193, 177, 185, 226, 241, 208, 249, 284, 286, 325, 341, 397, 334, 420, 434, 431, 494, 497, 426, 474, 514, 477, 451, 393, 395, 400, 441, 410, 388, 366, 381, 362, 330, 346, 291, 297, 313, 254, 247, 281, 231, 203, 190, 193, 195, 177, 177, 167, 187, 149, 137, 149, 118, 105, 102, 95, 98, 86, 100, 108, 76, 99, 96, 70, 52, 60, 55, 45, 51, 43, 49, 51, 43, 41, 36, 21, 31, 22, 24, 36, 23, 24, 19, 15, 23, 8, 20, 12, 19, 11, 10, 12, 13, 8, 13, 11, 15, 6, 9, 5, 8, 3, 3, 3, 5, 5, 6, 2, 2, 4, 4, 7, 7, 2, 2, 2, 3, 4, 1, 2, 4, 1, 2, 5, 1, 1, 2, 1, 1, 4, 3, 1, 2, 2
sus, 4979, 4960, 4932, 4910, 4875, 4847, 4816, 4745, 4687, 4623, 4559, 4472, 4338, 4224, 4109, 3985, 3858, 3753, 3617, 3473, 3330, 3159, 2963, 2757, 2599, 2420, 2219, 2013, 1778, 1582, 1409, 1238, 1053, 911, 753, 638, 551, 475, 386, 330, 261, 220, 167, 126, 97, 75, 58, 36, 22, 13, 10, 7, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
exp, 23, 39, 62, 79, 107, 122, 138, 196, 237, 282, 320, 377, 475, 541, 607, 651, 707, 737, 810, 867, 922, 988, 1096, 1200, 1244, 1286, 1349, 1442, 1552, 1581, 1621, 1628, 1653, 1633, 1657, 1647, 1601, 1545, 1481, 1398, 1362, 1281, 1205, 1140, 1072, 984, 921, 860, 798, 736, 684, 628, 563, 511, 470, 431, 392, 364, 338, 316, 285, 263, 244, 218, 194, 179, 165, 153, 143, 134, 127, 116, 105, 94, 86, 78, 70, 66, 61, 58, 55, 50, 46, 45, 39, 36, 33, 28, 27, 27, 26, 24, 23, 20, 19, 14, 11, 8, 7, 7, 7, 6, 6, 6, 6, 5, 5, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
inf, 8, 11, 15, 18, 20, 33, 46, 55, 69, 84, 103, 125, 149, 187, 226, 292, 341, 397, 425, 487, 543, 621, 671, 723, 800, 876, 957, 1008, 1055, 1148, 1219, 1301, 1356, 1421, 1465, 1505, 1534, 1550, 1590, 1612, 1595, 1614, 1633, 1623, 1600, 1596, 1565, 1536, 1492, 1472, 1416, 1351, 1334, 1322, 1273, 1231, 1186, 1134, 1084, 1021, 964, 923, 885, 846, 819, 783, 749, 713, 673, 646, 604, 562, 540, 503, 465, 442, 422, 396, 374, 353, 331, 314, 297, 268, 257, 243, 228, 225, 210, 201, 189, 173, 162, 151, 143, 141, 133, 133, 122, 113, 105, 103, 98, 91, 84, 81, 72, 69, 61, 61, 57, 55, 50, 48, 47, 45, 41, 39, 36, 36, 35, 32, 29, 25, 22, 22, 20, 20, 18, 17, 16, 16, 13, 13, 12, 9, 8, 8, 7, 6, 6, 4, 2, 1, 1, 0
dead, 0, 0, 1, 2, 3, 2, 2, 3, 3, 3, 7, 7, 6, 9, 7, 9, 6, 12, 21, 16, 20, 19, 31, 31, 35, 40, 49, 48, 55, 50, 40, 51, 70, 65, 67, 69, 77, 94, 100, 95, 108, 91, 95, 87, 103, 95, 97, 99, 96, 81, 90, 93, 79, 59, 80, 78, 77, 78, 64, 72, 71, 62, 45, 42, 42, 46, 45, 45, 52, 42, 39, 41, 38, 34, 28, 22, 27, 25, 24, 23, 23, 25, 20, 29, 24, 16, 17, 17, 16, 10, 10, 8, 5, 9, 8, 9, 7, 6, 9, 13, 9, 4, 4, 3, 3, 3, 6, 7, 10, 7, 4, 3, 3, 3, 2, 2, 5, 4, 3, 1, 1, 2, 4, 4, 3, 1, 2, 3, 4, 1, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0
rec, 0, 0, 0, 1, 3, 3, 3, 3, 4, 6, 8, 10, 12, 14, 15, 19, 23, 27, 38, 40, 45, 51, 58, 69, 77, 90, 100, 113, 128, 147, 161, 175, 197, 223, 242, 257, 282, 305, 326, 350, 367, 387, 404, 429, 449, 471, 497, 527, 547, 570, 594, 620, 636, 649, 663, 677, 690, 700, 715, 732, 753, 761, 774, 784, 792, 800, 809, 822, 827, 832, 840, 847, 851, 863, 873, 879, 886, 892, 897, 904, 906, 910, 912, 913, 915, 919, 921, 921, 924, 926, 929, 933, 938, 941, 942, 945, 949, 951, 953, 955, 956, 957, 957, 960, 961, 962, 964, 964, 965, 965, 967, 967, 969, 970, 970, 971, 971, 971, 972, 972, 972, 973, 973, 974, 974, 974, 975, 975, 975, 976, 976, 976, 976, 976, 976, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978
rem, 0, 0, 0, 0, 2, 3, 5, 8, 10, 12, 13, 19, 30, 35, 46, 54, 75, 84, 99, 127, 150, 172, 191, 230, 255, 298, 336, 386, 442, 502, 560, 617, 681, 757, 826, 894, 965, 1041, 1127, 1225, 1317, 1417, 1506, 1605, 1689, 1789, 1872, 1952, 2055, 2138, 2216, 2311, 2392, 2467, 2523, 2593, 2665, 2734, 2809, 2869, 2937, 3001, 3062, 3120, 3163, 3202, 3242, 3277, 3315, 3356, 3400, 3444, 3476, 3516, 3558, 3589, 3605, 3631, 3654, 3672, 3695, 3711, 3735, 3755, 3775, 3796, 3811, 3819, 3833, 3846, 3856, 3872, 3882, 3889, 3898, 3901, 3910, 3912, 3919, 3922, 3933, 3940, 3945, 3950, 3956, 3959, 3963, 3967, 3972, 3976, 3981, 3984, 3987, 3988, 3990, 3991, 3992, 3995, 3998, 4000, 4001, 4002, 4003, 4006, 4010, 4012, 4012, 4012, 4013, 4016, 4016, 4018, 4019, 4020, 4021, 4023, 4023, 4024, 4025, 4025, 4026, 4028, 4029, 4029, 4031, 4032
timesteps, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 134, 135, 138, 139, 140, 144, 145, 148, 149, 150, 155, 157, 158, 159, 164, 176
events, 23, 27, 37, 44, 30, 51, 64, 57, 140, 114, 173, 216, 212, 232, 250, 311, 326, 369, 442, 464, 481, 461, 515, 592, 477, 492, 481, 440, 407, 431, 400, 395, 362, 382, 367, 386, 397, 339, 380, 358, 328, 323, 345, 316, 315, 265, 232, 237, 253, 195, 226, 203, 189, 176, 183, 177, 154, 159, 157, 117, 127, 128, 123, 138, 106, 95, 103, 97, 75, 71, 88, 75, 75, 79, 55, 59, 46, 52, 31, 45, 53, 39, 36, 25, 34, 32, 23, 18, 26, 18, 30, 24, 24, 20, 19, 14, 15, 15, 15, 17, 16, 14, 4, 4, 7, 11, 5, 5, 6, 3, 14, 12, 5, 4, 14, 2, 1, 4, 3, 5, 5, 5, 6, 2, 3, 4, 2, 5, 2, 3, 2, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2
sus, 4982, 4960, 4932, 4897, 4877, 4841, 4796, 4759, 4664, 4583, 4459, 4309, 4165, 4013, 3856, 3648, 3461, 3252, 2991, 2724, 2468, 2217, 1965, 1669, 1460, 1270, 1130, 1011, 919, 819, 736, 673, 600, 548, 503, 431, 359, 305, 249, 207, 183, 153, 113, 84, 65, 35, 29, 21, 18, 13, 8, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
exp, 19, 36, 58, 88, 99, 124, 156, 174, 238, 292, 380, 480, 583, 685, 785, 933, 1033, 1127, 1262, 1393, 1495, 1612, 1705, 1834, 1885, 1913, 1895, 1845, 1767, 1713, 1644, 1586, 1539, 1459, 1373, 1328, 1283, 1222, 1167, 1111, 1040, 983, 925, 872, 823, 796, 735, 682, 624, 586, 543, 502, 467, 432, 395, 363, 326, 303, 278, 252, 227, 200, 179, 155, 139, 127, 113, 105, 99, 90, 81, 74, 69, 63, 59, 55, 53, 52, 49, 48, 44, 42, 39, 37, 33, 31, 27, 26, 26, 24, 22, 20, 18, 17, 15, 14, 13, 12, 12, 12, 11, 7, 7, 7, 7, 7, 7, 7, 7, 5, 3, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
inf, 9, 14, 18, 21, 29, 38, 49, 67, 89, 112, 140, 181, 205, 240, 276, 312, 371, 459, 552, 652, 764, 853, 950, 1038, 1137, 1216, 1272, 1359, 1454, 1505, 1564, 1567, 1592, 1606, 1630, 1640, 1640, 1662, 1653, 1630, 1609, 1589, 1574, 1531, 1478, 1439, 1429, 1394, 1349, 1311, 1260, 1222, 1176, 1133, 1095, 1049, 1022, 967, 919, 896, 868, 841, 807, 769, 737, 699, 661, 619, 584, 557, 525, 497, 467, 428, 406, 383, 361, 335, 324, 297, 277, 260, 247, 238, 226, 212, 206, 195, 181, 175, 159, 151, 142, 133, 128, 123, 113, 107, 99, 92, 84, 82, 80, 77, 73, 67, 65, 63, 60, 62, 56, 52, 50, 47, 38, 38, 38, 39, 37, 34, 31, 27, 23, 23, 22, 19, 19, 16, 15, 14, 13, 13, 12, 11, 10, 8, 8, 6, 6, 6, 5, 5, 4, 3, 2, 2, 1, 0
dead, 0, 0, 1, 1, 2, 2, 0, 1, 4, 6, 8, 9, 13, 11, 16, 18, 16, 19, 22, 29, 35, 41, 54, 67, 62, 73, 77, 79, 66, 72, 80, 78, 83, 99, 104, 96, 102, 97, 96, 102, 101, 96, 95, 114, 105, 102, 75, 81, 76, 77, 82, 64, 69, 74, 68, 58, 55, 65, 62, 55, 48, 47, 44, 43, 33, 36, 39, 37, 39, 42, 35, 30, 25, 33, 31, 25, 24, 21, 18, 24, 19, 19, 15, 13, 13, 13, 10, 14, 10, 9, 14, 12, 12, 12, 7, 5, 10, 10, 10, 7, 6, 6, 6, 7, 8, 9, 7, 4, 3, 2, 5, 3, 1, 3, 3, 1, 0, 0, 1, 1, 2, 4, 4, 2, 1, 3, 1, 2, 2, 1, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0
rec, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 8, 9, 12, 18, 24, 32, 36, 43, 51, 58, 74, 87, 102, 119, 129, 147, 170, 183, 210, 226, 248, 266, 291, 311, 332, 360, 378, 402, 415, 435, 461, 484, 501, 523, 541, 569, 583, 603, 625, 640, 658, 672, 693, 707, 717, 734, 748, 759, 767, 778, 789, 805, 819, 831, 844, 855, 862, 872, 879, 884, 893, 896, 901, 906, 912, 915, 921, 925, 926, 929, 930, 932, 934, 938, 941, 947, 948, 951, 951, 951, 952, 954, 955, 958, 958, 959, 959, 963, 965, 965, 966, 966, 966, 967, 969, 970, 970, 971, 972, 973, 973, 977, 977, 977, 977, 977, 978, 978, 979, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 981, 982, 982
rem, 0, 0, 1, 3, 3, 5, 9, 9, 14, 16, 21, 28, 38, 53, 68, 87, 111, 129, 151, 176, 205, 236, 278, 328, 379, 436, 517, 587, 657, 731, 803, 896, 970, 1050, 1134, 1224, 1315, 1392, 1485, 1582, 1675, 1774, 1868, 1948, 2055, 2137, 2219, 2291, 2374, 2440, 2514, 2591, 2655, 2712, 2780, 2847, 2900, 2958, 3017, 3059, 3108, 3155, 3202, 3254, 3296, 3329, 3366, 3405, 3433, 3459, 3497, 3530, 3565, 3593, 3618, 3646, 3666, 3690, 3704, 3720, 3745, 3763, 3780, 3792, 3806, 3820, 3829, 3834, 3846, 3854, 3864, 3876, 3887, 3896, 3906, 3913, 3916, 3923, 3930, 3940, 3946, 3950, 3952, 3953, 3956, 3961, 3964, 3967, 3970, 3971, 3975, 3981, 3984, 3985, 3990, 3992, 3993, 3994, 3995, 3997, 3999, 4000, 4002, 4004, 4006, 4007, 4009, 4011, 4012, 4014, 4015, 4016, 4016, 4018, 4019, 4020, 4021, 4021, 4022, 4023, 4023, 4024, 4025, 4026, 4026, 4027, 4027, 4028
