p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 82.733079, 221, 18968, 159, 417.5, 1683, 0.335928143713, 3780, 1218, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.681878, 187, 19030, 155, 626.25, 2082, 0.415568862275, 3676, 1326, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.589593, 194, 19031, 149, 556.666666667, 2583, 0.515568862275, 3665, 1336, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.496318, 173, 19002, 154, 835.0, 1773, 0.353892215569, 3792, 1212, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.046081, 179, 18969, 155, 417.5, 813, 0.162275449102, 3742, 1256, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.317262, 179, 19058, 154, 835.0, 3215, 0.641716566866, 3652, 1352, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.753723, 203, 19076, 162, 835.0, 2043, 0.407784431138, 3719, 1285, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.052837, 191, 19026, 171, 835.0, 2042, 0.407584830339, 3680, 1324, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.8692, 182, 19085, 152, 626.25, 1289, 0.257285429142, 3653, 1349, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 82.928409, 193, 19036, 172, 455.454545455, 2788, 0.556487025948, 3724, 1275, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.150109, 205, 19047, 165, 1002.0, 1669, 0.333133732535, 3804, 1201, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 81.555418, 204, 18985, 175, 1252.5, 1783, 0.355888223553, 3634, 1372, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.402823, 184, 18994, 155, 501.0, 1494, 0.298203592814, 3709, 1291, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.877003, 176, 18983, 149, 626.25, 1502, 0.299800399202, 3652, 1350, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.844853, 169, 19039, 155, 1002.0, 1978, 0.394810379242, 3604, 1401, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.591612, 196, 19052, 161, 1670.0, 1740, 0.347305389222, 3613, 1394, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.593929, 181, 18978, 154, 455.454545455, 1214, 0.242315369261, 3757, 1242, 0.15
