p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 275.281805, 178, 19012, 153, 715.714285714, 2567, 0.512375249501, 3295, 1708, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 272.561877, 185, 19009, 150, 835.0, 2540, 0.506986027944, 3197, 1807, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 269.36875, 163, 19007, 148, 501.0, 1222, 0.243912175649, 3361, 1639, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 262.402481, 193, 19078, 173, 5010.0, 5010, 1.0, 3303, 1706, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 282.230335, 177, 19019, 146, 1252.5, 1704, 0.340119760479, 3244, 1762, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 281.152761, 159, 19020, 148, 626.25, 1505, 0.300399201597, 3296, 1706, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 277.587199, 168, 19072, 144, 715.714285714, 2752, 0.549301397206, 3243, 1760, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 260.820502, 212, 19011, 166, 1670.0, 3382, 0.6750499002, 3192, 1815, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 269.151936, 182, 19008, 148, 501.0, 1388, 0.277045908184, 3397, 1603, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 273.603901, 163, 19024, 144, 556.666666667, 1373, 0.274051896208, 3335, 1666, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 288.773308, 201, 19114, 149, 1002.0, 3012, 0.60119760479, 3246, 1759, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 264.31829, 228, 19045, 169, 1252.5, 1918, 0.382834331337, 3404, 1602, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 277.529057, 189, 19052, 153, 835.0, 2703, 0.539520958084, 3205, 1799, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 283.167945, 190, 19079, 143, 626.25, 2147, 0.428542914172, 3283, 1719, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 273.239195, 177, 19033, 147, 1252.5, 2797, 0.558283433134, 3286, 1720, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 274.400365, 146, 19005, 135, 417.5, 1739, 0.347105788423, 3364, 1634, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 273.771803, 182, 19049, 149, 835.0, 1768, 0.352894211577, 3216, 1788, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 280.087026, 191, 19091, 148, 835.0, 2231, 0.445309381238, 3329, 1675, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 270.699857, 177, 19059, 149, 835.0, 1869, 0.373053892216, 3348, 1656, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 265.893234, 229, 18938, 148, 455.454545455, 1921, 0.383433133733, 3332, 1667, 0.35
