p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 169.408456, 216, 19048, 153, 1002.0, 2158, 0.430738522954, 3470, 1535, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 166.365239, 197, 18959, 148, 556.666666667, 1251, 0.249700598802, 3476, 1525, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 166.795164, 230, 19000, 155, 835.0, 2185, 0.436127744511, 3438, 1566, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 170.909144, 207, 19083, 149, 626.25, 1200, 0.239520958084, 3443, 1559, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 169.333375, 248, 19098, 165, 1670.0, 2830, 0.564870259481, 3470, 1537, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 170.842578, 185, 18962, 151, 501.0, 1393, 0.278043912176, 3533, 1467, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 170.285992, 169, 19006, 158, 417.5, 1183, 0.236127744511, 3375, 1623, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 163.078936, 208, 18983, 162, 556.666666667, 2982, 0.595209580838, 3551, 1450, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 168.702623, 190, 19000, 160, 556.666666667, 1229, 0.245309381238, 3502, 1499, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 171.321571, 198, 19045, 150, 556.666666667, 2771, 0.553093812375, 3486, 1515, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 170.987673, 159, 18980, 142, 715.714285714, 1857, 0.370658682635, 3288, 1715, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 167.400003, 205, 19027, 154, 835.0, 1563, 0.311976047904, 3446, 1558, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 173.325983, 179, 19062, 150, 1670.0, 2956, 0.59001996008, 3407, 1600, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 169.073232, 166, 19013, 153, 715.714285714, 2722, 0.543313373253, 3550, 1453, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 170.31529, 172, 19026, 148, 835.0, 2535, 0.505988023952, 3328, 1676, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 168.781696, 151, 19005, 141, 715.714285714, 1489, 0.297205588822, 3419, 1584, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 171.405658, 217, 19081, 142, 715.714285714, 1597, 0.31876247505, 3468, 1535, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 165.34917, 195, 18997, 159, 1670.0, 2805, 0.559880239521, 3579, 1428, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 169.889763, 169, 19018, 155, 715.714285714, 1704, 0.340119760479, 3447, 1556, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 174.422202, 181, 19083, 156, 501.0, 1045, 0.208582834331, 3479, 1521, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 169.446002, 159, 18978, 129, 417.5, 1562, 0.311776447106, 3427, 1571, 0.25
