p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.696471, 331, 19041, 311, 1670.0, 2008, 0.400798403194, 4537, 470, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.557856, 269, 19061, 242, 1252.5, 1838, 0.366866267465, 4536, 470, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.792402, 373, 19040, 345, 835.0, 1766, 0.35249500998, 4561, 443, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.721498, 346, 19088, 316, 556.666666667, 1617, 0.322754491018, 4495, 506, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.349028, 237, 19045, 185, 455.454545455, 895, 0.178642714571, 4539, 460, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.283099, 180, 18991, 167, 334.0, 793, 0.158283433134, 4500, 495, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.62821, 283, 19027, 263, 1002.0, 1570, 0.313373253493, 4582, 423, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.867436, 464, 19001, 384, 2505.0, 2655, 0.52994011976, 4500, 508, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.363264, 236, 18980, 198, 417.5, 1067, 0.212974051896, 4543, 455, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.483922, 253, 19021, 214, 385.384615385, 925, 0.184630738523, 4504, 493, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.536332, 264, 19034, 243, 715.714285714, 1765, 0.352295409182, 4576, 427, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.418617, 262, 19027, 206, 294.705882353, 879, 0.175449101796, 4521, 472, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.203476, 513, 19063, 471, 5010.0, 5010, 1.0, 4492, 517, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.365729, 226, 19017, 192, 626.25, 988, 0.197205588822, 4514, 488, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.494713, 291, 19071, 223, 835.0, 1288, 0.257085828343, 4634, 370, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.437265, 290, 19000, 206, 715.714285714, 990, 0.197604790419, 4460, 543, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.991524, 457, 19019, 428, 1670.0, 2568, 0.512574850299, 4476, 531, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.494361, 277, 19005, 216, 1002.0, 1242, 0.247904191617, 4586, 419, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.626683, 329, 19050, 270, 1002.0, 1893, 0.377844311377, 4515, 490, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.402713, 238, 18983, 201, 417.5, 1110, 0.221556886228, 4507, 491, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.408473, 238, 18994, 213, 715.714285714, 1110, 0.221556886228, 4477, 526, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.93454, 433, 19050, 408, 1252.5, 2632, 0.525349301397, 4495, 511, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.824167, 428, 19028, 345, 1002.0, 2241, 0.447305389222, 4529, 476, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.649446, 285, 19057, 259, 626.25, 1651, 0.329540918164, 4535, 467, 0.0
