p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 246.639351, 168, 18965, 131, 1000.0, 2889, 0.5778, 3691, 1304, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 248.202231, 161, 18990, 122, 833.333333333, 2721, 0.5442, 3614, 1380, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 243.288245, 145, 18940, 129, 833.333333333, 1263, 0.2526, 3634, 1360, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 249.514526, 165, 19002, 138, 2500.0, 4258, 0.8516, 3754, 1244, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 248.202628, 175, 18964, 127, 416.666666667, 1066, 0.2132, 3733, 1255, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 250.209063, 161, 19024, 134, 714.285714286, 1713, 0.3426, 3721, 1272, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 250.822602, 165, 18999, 127, 625.0, 1476, 0.2952, 3546, 1446, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 249.909536, 147, 19016, 127, 1000.0, 1623, 0.3246, 3551, 1444, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 243.980523, 147, 18956, 125, 625.0, 1783, 0.3566, 3621, 1371, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 248.885503, 129, 18994, 125, 1250.0, 2128, 0.4256, 3756, 1240, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 245.269406, 168, 18938, 130, 500.0, 1994, 0.3988, 3600, 1390, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 248.643133, 163, 18996, 130, 714.285714286, 1967, 0.3934, 3646, 1347, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 246.619702, 162, 18959, 130, 625.0, 1751, 0.3502, 3617, 1375, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 255.567948, 167, 19030, 120, 1000.0, 2355, 0.471, 3654, 1341, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 244.917648, 130, 18948, 128, 2500.0, 2654, 0.5308, 3681, 1317, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 250.534826, 169, 19019, 136, 1000.0, 2551, 0.5102, 3653, 1342, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 248.619845, 145, 18960, 124, 1000.0, 2172, 0.4344, 3629, 1366, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 250.034045, 165, 18997, 129, 416.666666667, 1046, 0.2092, 3588, 1400, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 245.654099, 149, 18962, 129, 555.555555556, 994, 0.1988, 3729, 1262, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 248.845972, 141, 18977, 128, 1000.0, 1375, 0.275, 3787, 1208, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 246.422936, 161, 18964, 130, 500.0, 1917, 0.3834, 3575, 1415, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 246.378189, 144, 18964, 127, 500.0, 1116, 0.2232, 3634, 1356, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 255.116138, 192, 19004, 132, 500.0, 1268, 0.2536, 3573, 1417, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 247.920299, 158, 18989, 130, 833.333333333, 2388, 0.4776, 3618, 1376, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 254.541073, 156, 19055, 121, 416.666666667, 840, 0.168, 3608, 1380, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 249.092599, 180, 18982, 132, 714.285714286, 1690, 0.338, 3627, 1366, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 244.758925, 163, 18954, 136, 454.545454545, 976, 0.1952, 3687, 1302, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 247.304226, 168, 18976, 131, 714.285714286, 1775, 0.355, 3645, 1348, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 243.799184, 134, 18946, 124, 625.0, 1646, 0.3292, 3688, 1304, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 242.990671, 201, 18951, 133, 1250.0, 2113, 0.4226, 3752, 1244, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 247.996851, 182, 18992, 133, 833.333333333, 2302, 0.4604, 3573, 1421, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 244.009951, 139, 18935, 126, 714.285714286, 2468, 0.4936, 3599, 1394, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 249.610195, 161, 18999, 130, 833.333333333, 2549, 0.5098, 3737, 1257, 0.35
0.002, 0.00136557, 0.06851662, 0.3151, 0.589, 0.2, 0.5, 0.083333, 5000, 249.963284, 203, 19008, 133, 625.0, 1548, 0.3096, 3592, 1400, 0.35
