p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 270.838277, 164, 19012, 142, 501.0, 1373, 0.274051896208, 3072, 1928, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 273.725521, 258, 19025, 147, 455.454545455, 2044, 0.407984031936, 3202, 1797, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 272.750405, 173, 18997, 146, 835.0, 1526, 0.304590818363, 3135, 1869, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 268.463943, 179, 19044, 160, 835.0, 2000, 0.399201596806, 3148, 1856, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 276.314185, 175, 19022, 139, 455.454545455, 821, 0.163872255489, 3142, 1857, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 268.632954, 174, 19021, 146, 556.666666667, 1201, 0.239720558882, 3133, 1868, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 268.823152, 178, 19015, 154, 1252.5, 1753, 0.349900199601, 3031, 1975, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 276.55227, 160, 19022, 140, 626.25, 2029, 0.40499001996, 2936, 2066, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 281.27775, 196, 19016, 143, 626.25, 1920, 0.383233532934, 3154, 1848, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 281.617005, 200, 19032, 141, 2505.0, 3027, 0.604191616766, 2945, 2063, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 263.071906, 161, 18973, 154, 715.714285714, 1707, 0.340718562874, 3259, 1744, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 269.011468, 171, 19046, 146, 2505.0, 4803, 0.958682634731, 3158, 1850, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 270.777945, 162, 19061, 139, 715.714285714, 2159, 0.430938123752, 3055, 1948, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 260.521783, 221, 19012, 152, 1002.0, 1957, 0.390618762475, 3125, 1880, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 268.061339, 199, 19073, 151, 501.0, 2125, 0.424151696607, 3197, 1803, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 283.487929, 146, 19022, 127, 556.666666667, 1840, 0.367265469062, 3054, 1947, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 272.443806, 169, 19013, 149, 2505.0, 4034, 0.805189620758, 3063, 1945, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 276.414577, 179, 19007, 137, 556.666666667, 1759, 0.351097804391, 2857, 2144, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 273.137563, 162, 19062, 151, 2505.0, 3739, 0.74630738523, 3214, 1794, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 257.603934, 183, 19008, 165, 1670.0, 3170, 0.632734530938, 3215, 1792, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.710088, 191, 18981, 150, 556.666666667, 1140, 0.22754491018, 3090, 1911, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 271.257449, 203, 19001, 143, 835.0, 3013, 0.601397205589, 3136, 1868, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 267.837811, 187, 19048, 168, 1002.0, 3732, 0.744910179641, 3133, 1872, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.772929, 179, 19032, 143, 1002.0, 2464, 0.491816367265, 3101, 1904, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 276.879938, 174, 19041, 145, 835.0, 2573, 0.513572854291, 3177, 1827, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.396147, 193, 19001, 144, 835.0, 1587, 0.316766467066, 3116, 1888, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.849417, 180, 19031, 151, 835.0, 2310, 0.461077844311, 2947, 2057, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 264.685305, 165, 19036, 151, 1002.0, 2563, 0.511576846307, 3213, 1792, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 271.778677, 188, 19034, 138, 626.25, 1617, 0.322754491018, 3231, 1771, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 268.464025, 200, 19009, 145, 455.454545455, 1721, 0.343512974052, 3101, 1898, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 272.253502, 174, 19067, 150, 501.0, 1530, 0.305389221557, 3186, 1814, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 277.654743, 190, 19033, 150, 1670.0, 2958, 0.590419161677, 2918, 2089, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 286.106885, 158, 19022, 142, 1002.0, 3494, 0.697405189621, 2879, 2126, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.829512, 202, 19013, 148, 385.384615385, 2483, 0.495608782435, 3096, 1901, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 273.329148, 180, 19014, 151, 1252.5, 1730, 0.345309381238, 3160, 1846, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 278.157208, 172, 19018, 141, 556.666666667, 1367, 0.272854291417, 3013, 1988, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 273.383365, 167, 19036, 147, 715.714285714, 2573, 0.513572854291, 3115, 1888, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 267.724228, 216, 19019, 152, 715.714285714, 1250, 0.249500998004, 3151, 1852, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 270.766789, 155, 19016, 143, 501.0, 1246, 0.24870259481, 3160, 1840, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 276.858979, 216, 19050, 138, 715.714285714, 1675, 0.334331337325, 3117, 1886, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 276.142227, 177, 19043, 143, 835.0, 1602, 0.319760479042, 3138, 1866, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 268.513294, 169, 19040, 151, 556.666666667, 1067, 0.212974051896, 3243, 1758, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 268.695463, 188, 18994, 153, 835.0, 3769, 0.752295409182, 3153, 1851, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.818521, 160, 19029, 142, 455.454545455, 859, 0.171457085828, 3072, 1927, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 264.658162, 206, 19033, 153, 1002.0, 2968, 0.592415169661, 3103, 1902, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 280.606546, 189, 19092, 145, 835.0, 2974, 0.593612774451, 3114, 1890, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 280.319123, 147, 19066, 133, 556.666666667, 1626, 0.324550898204, 2915, 2086, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 271.792196, 200, 19026, 154, 715.714285714, 3142, 0.627145708583, 3134, 1869, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 266.709945, 167, 18979, 153, 1002.0, 1967, 0.392614770459, 3109, 1896, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 270.913446, 195, 19060, 158, 835.0, 1726, 0.344510978044, 3085, 1919, 0.35
