p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.928854, 581, 19055, 540, 1252.5, 2576, 0.514171656687, 4128, 878, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.153672, 362, 19068, 312, 626.25, 1740, 0.347305389222, 4236, 766, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.031613, 301, 19001, 265, 501.0, 1347, 0.268862275449, 4192, 808, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.083196, 311, 19031, 286, 501.0, 989, 0.197405189621, 4172, 828, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.872493, 233, 19012, 225, 313.125, 630, 0.125748502994, 4138, 856, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.887144, 288, 19056, 234, 626.25, 1213, 0.242115768463, 4179, 823, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.531682, 448, 19016, 435, 1670.0, 2506, 0.500199600798, 4158, 849, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.929476, 271, 18977, 232, 556.666666667, 1006, 0.200798403194, 4219, 782, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.070602, 328, 19022, 278, 715.714285714, 1203, 0.240119760479, 4117, 886, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.947411, 270, 18995, 245, 715.714285714, 1390, 0.27744510978, 4141, 862, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.750966, 519, 19009, 487, 1670.0, 2203, 0.439720558882, 4262, 745, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.886505, 248, 19017, 237, 626.25, 1129, 0.225349301397, 4157, 845, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.898172, 245, 19003, 235, 501.0, 1406, 0.280638722555, 4187, 813, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.949508, 285, 18991, 260, 715.714285714, 1045, 0.208582834331, 4266, 737, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.783425, 238, 18995, 217, 357.857142857, 696, 0.138922155689, 4139, 857, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.447902, 432, 19017, 399, 835.0, 1633, 0.325948103792, 4152, 852, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 1.829275, 247, 19017, 217, 626.25, 853, 0.170259481038, 4204, 798, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.389, 0.2, 0.5, 0.083333, 5010, 2.369154, 412, 19037, 381, 455.454545455, 1286, 0.256686626747, 4155, 844, 0.0
