p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 88.046075, 169, 19048, 146, 715.714285714, 1803, 0.359880239521, 3877, 1126, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 88.139799, 176, 19044, 148, 715.714285714, 1651, 0.329540918164, 3828, 1175, 0.15
