p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 167.936865, 171, 18972, 138, 714.285714286, 1687, 0.3374, 4059, 934, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 166.413657, 174, 19010, 129, 555.555555556, 1091, 0.2182, 3987, 1004, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.046715, 134, 18989, 123, 1250.0, 2260, 0.452, 3922, 1074, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 167.748978, 173, 18950, 131, 833.333333333, 1525, 0.305, 3884, 1110, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.819099, 151, 18940, 133, 555.555555556, 815, 0.163, 3929, 1062, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 166.894968, 158, 19010, 132, 1666.66666667, 3641, 0.7282, 4018, 979, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.056198, 150, 18985, 133, 2500.0, 3722, 0.7444, 4071, 927, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.034982, 148, 18993, 126, 384.615384615, 724, 0.1448, 3853, 1134, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.335573, 165, 18975, 130, 625.0, 1413, 0.2826, 4023, 969, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 163.590117, 179, 18976, 130, 833.333333333, 1392, 0.2784, 3958, 1036, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.1731, 147, 18990, 133, 833.333333333, 1619, 0.3238, 3954, 1040, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 168.40377, 183, 19019, 135, 1250.0, 1928, 0.3856, 4047, 949, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 162.915686, 175, 18969, 133, 833.333333333, 1640, 0.328, 3906, 1088, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 163.902781, 144, 18996, 133, 1250.0, 2802, 0.5604, 3958, 1038, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.470554, 151, 18990, 131, 2500.0, 2856, 0.5712, 4017, 981, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 166.853831, 142, 19032, 126, 500.0, 1561, 0.3122, 3988, 1002, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.391419, 182, 19004, 129, 1250.0, 2645, 0.529, 3958, 1038, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.034953, 199, 19012, 128, 714.285714286, 1687, 0.3374, 4012, 981, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.273658, 157, 19018, 129, 714.285714286, 1396, 0.2792, 3924, 1069, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 162.683047, 162, 18972, 132, 1250.0, 3175, 0.635, 4052, 944, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.310853, 136, 18961, 125, 312.5, 931, 0.1862, 3912, 1072, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.276729, 163, 18947, 124, 714.285714286, 1081, 0.2162, 3939, 1054, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 166.074476, 171, 18996, 123, 555.555555556, 1383, 0.2766, 3947, 1044, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 163.439596, 176, 18988, 139, 714.285714286, 1562, 0.3124, 4026, 967, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.825674, 159, 18938, 132, 1250.0, 2514, 0.5028, 4006, 990, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 162.418872, 161, 18968, 131, 833.333333333, 1983, 0.3966, 3992, 1002, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.460893, 176, 18980, 130, 500.0, 1379, 0.2758, 3981, 1009, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 163.163489, 156, 18982, 135, 833.333333333, 1253, 0.2506, 3915, 1079, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.175668, 172, 19017, 135, 625.0, 1332, 0.2664, 3932, 1060, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.89679, 125, 18987, 123, 625.0, 1612, 0.3224, 4008, 984, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 163.463629, 154, 18981, 134, 714.285714286, 1544, 0.3088, 4101, 892, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.157722, 157, 18995, 132, 833.333333333, 1408, 0.2816, 3980, 1014, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 168.400266, 157, 18988, 136, 714.285714286, 1762, 0.3524, 4004, 989, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 162.678878, 171, 18978, 128, 833.333333333, 1540, 0.308, 3962, 1032, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.876702, 164, 18956, 137, 1250.0, 1978, 0.3956, 4041, 955, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.953145, 156, 18959, 135, 714.285714286, 1445, 0.289, 3979, 1014, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 163.628931, 138, 19002, 125, 1666.66666667, 3736, 0.7472, 4006, 991, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 165.984942, 143, 19015, 130, 500.0, 1225, 0.245, 3949, 1041, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.318698, 153, 18974, 129, 384.615384615, 876, 0.1752, 3976, 1011, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.992401, 148, 19025, 131, 1000.0, 1330, 0.266, 3927, 1068, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.308176, 168, 18949, 129, 555.555555556, 1116, 0.2232, 4006, 985, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.326953, 202, 18961, 124, 1000.0, 3019, 0.6038, 3950, 1045, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 164.776274, 146, 19034, 128, 714.285714286, 2149, 0.4298, 4006, 987, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 160.473112, 159, 18964, 139, 1250.0, 2460, 0.492, 4047, 949, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.087559, 176, 18983, 132, 714.285714286, 1381, 0.2762, 4044, 949, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 163.170177, 190, 19016, 129, 833.333333333, 1525, 0.305, 3994, 1000, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 161.529729, 151, 18988, 127, 714.285714286, 2355, 0.471, 3865, 1128, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 156.955768, 151, 18991, 130, 555.555555556, 874, 0.1748, 3970, 1021, 0.25
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5000, 148.933924, 145, 18937, 130, 454.545454545, 975, 0.195, 3922, 1067, 0.25
