p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.597473, 177, 19034, 166, 626.25, 2419, 0.482834331337, 4051, 951, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 83.287233, 187, 19008, 159, 715.714285714, 1621, 0.323552894212, 4172, 831, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.766517, 168, 19030, 149, 835.0, 1566, 0.312574850299, 4022, 982, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 82.810859, 180, 19022, 159, 1252.5, 2572, 0.513373253493, 4204, 802, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.239045, 165, 19013, 139, 1002.0, 2030, 0.405189620758, 4055, 950, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.461242, 155, 19022, 144, 626.25, 1849, 0.369061876248, 4072, 930, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 83.457749, 184, 18994, 153, 835.0, 1512, 0.301796407186, 4144, 860, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.724301, 167, 18996, 142, 556.666666667, 1880, 0.375249500998, 4067, 934, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.04594, 218, 19051, 140, 1252.5, 2206, 0.440319361277, 3965, 1041, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.11782, 183, 19036, 149, 835.0, 2024, 0.403992015968, 4028, 976, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.084067, 200, 19029, 164, 715.714285714, 2036, 0.406387225549, 4108, 895, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 83.508675, 165, 18986, 151, 715.714285714, 2182, 0.435528942116, 4169, 834, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.511837, 186, 19014, 146, 334.0, 1154, 0.230339321357, 4076, 919, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.433541, 175, 19037, 140, 715.714285714, 2252, 0.449500998004, 4050, 953, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.767144, 185, 19026, 158, 715.714285714, 2525, 0.503992015968, 4124, 879, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.624317, 168, 19051, 139, 385.384615385, 1047, 0.208982035928, 4079, 918, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.159, 199, 19045, 166, 556.666666667, 946, 0.188822355289, 4101, 900, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.027219, 208, 19058, 147, 556.666666667, 1174, 0.234331337325, 4049, 952, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 83.586862, 215, 19010, 163, 455.454545455, 1551, 0.309580838323, 4117, 882, 0.15
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.035729, 205, 19019, 138, 455.454545455, 1098, 0.219161676647, 4093, 906, 0.15
