p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 170.087072, 189, 19022, 148, 715.714285714, 2475, 0.494011976048, 3827, 1176, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 165.895606, 175, 19063, 152, 1002.0, 2886, 0.576047904192, 3856, 1149, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 163.765518, 183, 18993, 152, 1252.5, 2457, 0.490419161677, 3898, 1108, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 166.226647, 189, 19023, 146, 715.714285714, 1568, 0.312974051896, 3923, 1080, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 168.155923, 176, 19031, 150, 715.714285714, 1846, 0.368463073852, 3960, 1043, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 171.401927, 170, 19078, 154, 385.384615385, 871, 0.173852295409, 3928, 1069, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 168.575105, 161, 18975, 148, 1252.5, 3030, 0.604790419162, 3844, 1162, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 175.230076, 158, 19058, 140, 455.454545455, 1514, 0.302195608782, 3888, 1111, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 167.082824, 198, 18981, 153, 556.666666667, 1202, 0.239920159681, 3825, 1176, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 169.14175, 157, 19004, 143, 1670.0, 1882, 0.375648702595, 3996, 1011, 0.25
