p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.117923, 344, 19034, 313, 626.25, 1856, 0.370459081836, 4645, 357, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.937578, 277, 19023, 246, 835.0, 1353, 0.27005988024, 4667, 337, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.734201, 535, 19067, 475, 1670.0, 2654, 0.529740518962, 4683, 324, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.686468, 232, 19011, 184, 385.384615385, 815, 0.162674650699, 4700, 297, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.678021, 222, 18997, 184, 455.454545455, 794, 0.158483033932, 4679, 320, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.880339, 271, 19031, 235, 1002.0, 1429, 0.285229540918, 4687, 318, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.214731, 359, 18969, 340, 1252.5, 2337, 0.466467065868, 4652, 354, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.671244, 208, 18950, 186, 357.857142857, 914, 0.182435129741, 4679, 317, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.693823, 218, 19028, 197, 455.454545455, 1250, 0.249500998004, 4715, 284, 0.0
0.002, 0.00136557, 0.06851662, 0.2151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.710143, 239, 18982, 199, 556.666666667, 942, 0.188023952096, 4683, 318, 0.0
