p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 274.890101, 169, 19044, 152, 626.25, 1165, 0.23253493014, 3022, 1980, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 271.873351, 187, 18997, 154, 2505.0, 3953, 0.789021956088, 2936, 2072, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 262.812357, 215, 19010, 156, 1670.0, 3458, 0.690219560878, 3060, 1947, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 281.132075, 150, 19045, 136, 556.666666667, 2719, 0.542714570858, 2869, 2132, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 267.229683, 187, 19072, 168, 2505.0, 3526, 0.70379241517, 3027, 1981, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 272.819531, 189, 19055, 159, 1252.5, 2451, 0.489221556886, 2875, 2131, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 267.431255, 197, 19035, 152, 835.0, 2333, 0.465668662675, 2948, 2056, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 271.917805, 189, 19044, 149, 417.5, 2059, 0.410978043912, 2873, 2125, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 254.328784, 235, 19039, 172, 5010.0, 5010, 1.0, 2954, 2055, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 262.632047, 158, 19014, 149, 455.454545455, 2166, 0.432335329341, 3014, 1985, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 266.028592, 177, 18983, 145, 835.0, 2947, 0.588223552894, 3010, 1994, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 273.224842, 158, 19074, 146, 715.714285714, 2015, 0.402195608782, 2927, 2076, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 274.446073, 187, 19050, 155, 715.714285714, 2149, 0.428942115768, 2772, 2231, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 272.763054, 196, 18978, 139, 835.0, 2369, 0.472854291417, 2867, 2137, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 276.912597, 166, 19018, 147, 1002.0, 2239, 0.446906187625, 2929, 2076, 0.35
