p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.239604, 365, 19011, 339, 1670.0, 2355, 0.47005988024, 4072, 935, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.258193, 356, 19044, 336, 1002.0, 1516, 0.302594810379, 4038, 967, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.1434, 333, 19025, 309, 1002.0, 1913, 0.381836327345, 4139, 866, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.096416, 318, 19014, 295, 835.0, 1345, 0.268463073852, 3986, 1018, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.844151, 289, 19020, 221, 715.714285714, 1282, 0.255888223553, 3927, 1076, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.786256, 249, 19036, 208, 556.666666667, 927, 0.18502994012, 4042, 959, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.418076, 437, 19028, 402, 1002.0, 1983, 0.395808383234, 4100, 905, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.293239, 399, 19047, 359, 1670.0, 2351, 0.469261477046, 4041, 966, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.421007, 470, 19077, 406, 715.714285714, 1636, 0.326546906188, 3989, 1014, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.789102, 527, 19012, 494, 1252.5, 2459, 0.490818363273, 4034, 972, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.801384, 236, 19066, 214, 626.25, 933, 0.18622754491, 4057, 945, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.012619, 293, 19060, 270, 501.0, 1133, 0.226147704591, 3952, 1048, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.73329, 260, 19048, 198, 556.666666667, 873, 0.174251497006, 4068, 933, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.210481, 397, 18994, 333, 1670.0, 1708, 0.340918163673, 4038, 969, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.885641, 257, 19006, 231, 715.714285714, 1379, 0.275249500998, 4090, 913, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.769322, 237, 18990, 214, 501.0, 1324, 0.264271457086, 4002, 998, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.068175, 331, 19006, 289, 1002.0, 1524, 0.304191616766, 3999, 1006, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.825634, 275, 19062, 209, 501.0, 1041, 0.207784431138, 4024, 976, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.732435, 235, 19039, 207, 626.25, 841, 0.167864271457, 4120, 882, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.908272, 267, 18969, 247, 556.666666667, 1057, 0.210978043912, 4040, 961, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.8679, 268, 19015, 230, 626.25, 1314, 0.262275449102, 4051, 951, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.183224, 337, 18984, 320, 501.0, 1384, 0.27624750499, 4026, 974, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.862685, 262, 19029, 216, 417.5, 689, 0.1375249501, 4017, 981, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.307928, 394, 18982, 374, 715.714285714, 1489, 0.297205588822, 4111, 892, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.946855, 318, 19018, 251, 715.714285714, 1346, 0.268662674651, 4042, 961, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.016519, 320, 19074, 268, 835.0, 2012, 0.401596806387, 4116, 888, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.952912, 304, 19022, 264, 715.714285714, 1573, 0.313972055888, 3951, 1052, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.884433, 264, 19047, 228, 626.25, 909, 0.181437125749, 4066, 936, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.869891, 251, 19022, 221, 556.666666667, 914, 0.182435129741, 3966, 1035, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.298687, 374, 19023, 361, 715.714285714, 1920, 0.383233532934, 4143, 860, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.715049, 551, 19037, 476, 1670.0, 2918, 0.582435129741, 4099, 908, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.987039, 287, 18997, 257, 835.0, 1517, 0.302794411178, 4094, 910, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.077388, 335, 19013, 289, 556.666666667, 895, 0.178642714571, 3976, 1025, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.940553, 281, 18991, 251, 715.714285714, 1287, 0.256886227545, 4016, 987, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.061029, 287, 19036, 277, 626.25, 1574, 0.314171656687, 4046, 956, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.9321, 284, 19038, 241, 455.454545455, 1188, 0.237125748503, 4014, 985, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.91511, 276, 19050, 243, 626.25, 1819, 0.363073852295, 3998, 1004, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.296234, 377, 19034, 363, 1252.5, 2082, 0.415568862275, 4086, 920, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.961434, 267, 19033, 260, 835.0, 1579, 0.315169660679, 4078, 926, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.9755, 293, 19028, 251, 556.666666667, 1306, 0.260678642715, 4074, 927, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.038347, 292, 19028, 276, 715.714285714, 1160, 0.231536926148, 4066, 937, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.98748, 336, 19057, 264, 626.25, 1496, 0.298602794411, 4028, 974, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.977974, 305, 19028, 259, 715.714285714, 1703, 0.339920159681, 3920, 1083, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.032875, 303, 19041, 286, 626.25, 1236, 0.246706586826, 4057, 945, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.880605, 280, 18987, 233, 501.0, 920, 0.183632734531, 4047, 953, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.140176, 350, 19003, 321, 715.714285714, 1379, 0.275249500998, 4064, 939, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.932272, 275, 19077, 255, 1002.0, 1434, 0.28622754491, 4034, 971, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.029311, 287, 19034, 270, 556.666666667, 1152, 0.22994011976, 4037, 964, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.926679, 276, 19083, 247, 715.714285714, 1199, 0.239321357285, 4027, 976, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.967011, 280, 19039, 252, 501.0, 1343, 0.268063872255, 4016, 984, 0.0
