p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.447334, 218, 19012, 153, 715.714285714, 1268, 0.253093812375, 3613, 1390, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 283.163156, 151, 19041, 134, 556.666666667, 1925, 0.384231536926, 3448, 1553, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 282.400305, 155, 19051, 143, 1002.0, 1669, 0.333133732535, 3434, 1571, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 277.414589, 178, 19090, 142, 835.0, 1550, 0.309381237525, 3650, 1354, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 274.459508, 149, 19004, 136, 835.0, 1644, 0.328143712575, 3629, 1375, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 277.794935, 177, 19037, 144, 1002.0, 3114, 0.621556886228, 3442, 1563, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 277.579362, 178, 19019, 141, 715.714285714, 1911, 0.381437125749, 3584, 1419, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 275.795116, 182, 18994, 143, 501.0, 997, 0.199001996008, 3531, 1469, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 276.536646, 163, 19010, 139, 417.5, 1328, 0.265069860279, 3662, 1336, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 280.180944, 166, 19031, 139, 556.666666667, 1110, 0.221556886228, 3512, 1489, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 273.44444, 155, 19013, 133, 626.25, 2284, 0.455888223553, 3592, 1410, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 281.602389, 180, 19042, 135, 417.5, 2560, 0.510978043912, 3598, 1400, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 260.184914, 254, 19015, 161, 715.714285714, 2183, 0.435728542914, 3582, 1421, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 282.903291, 153, 19028, 130, 1252.5, 2385, 0.476047904192, 3391, 1615, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 272.689779, 190, 19022, 150, 626.25, 1338, 0.267065868263, 3579, 1423, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 266.427364, 156, 18991, 143, 715.714285714, 2027, 0.404590818363, 3854, 1149, 0.35
0.002, 0.00136557, 0.06851662, 0.2151, 0.389, 0.2, 0.5, 0.083333, 5010, 284.096177, 151, 19080, 133, 1002.0, 1825, 0.364271457086, 3583, 1422, 0.35
