p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.815289, 230, 18980, 215, 455.454545455, 1022, 0.203992015968, 4709, 290, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.686192, 202, 19000, 178, 501.0, 916, 0.182834331337, 4678, 322, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.983112, 286, 19016, 250, 1670.0, 2073, 0.41377245509, 4749, 258, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.666269, 255, 19061, 175, 715.714285714, 1194, 0.238323353293, 4708, 295, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.784144, 250, 19017, 209, 1002.0, 1143, 0.228143712575, 4696, 309, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.875279, 256, 19045, 222, 1002.0, 1396, 0.278642714571, 4673, 332, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.917411, 269, 18995, 224, 626.25, 1156, 0.230738522954, 4683, 319, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.891074, 256, 19053, 237, 835.0, 2135, 0.426147704591, 4747, 257, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.613239, 169, 19006, 158, 385.384615385, 629, 0.125548902196, 4704, 293, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.946153, 264, 19059, 247, 1252.5, 2138, 0.426746506986, 4722, 284, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.013789, 307, 19057, 266, 556.666666667, 1507, 0.300798403194, 4677, 324, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.909225, 278, 19066, 232, 835.0, 1387, 0.276846307385, 4693, 311, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.973001, 280, 19055, 251, 1002.0, 1843, 0.367864271457, 4661, 344, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.027753, 276, 19055, 262, 835.0, 1230, 0.245508982036, 4743, 261, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.136055, 322, 19027, 303, 1670.0, 1892, 0.377644710579, 4682, 325, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.145727, 341, 19054, 309, 1002.0, 2220, 0.443113772455, 4716, 289, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.717821, 237, 19007, 191, 556.666666667, 1041, 0.207784431138, 4682, 319, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.775757, 233, 19038, 205, 835.0, 1074, 0.214371257485, 4722, 282, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.95861, 276, 19073, 250, 715.714285714, 1337, 0.266866267465, 4676, 327, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.069625, 307, 18995, 275, 1252.5, 1683, 0.335928143713, 4728, 278, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.014536, 318, 19057, 274, 1002.0, 1598, 0.318962075848, 4693, 312, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.653836, 196, 19042, 176, 455.454545455, 1025, 0.204590818363, 4705, 294, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.946684, 294, 18959, 240, 835.0, 1286, 0.256686626747, 4755, 249, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.098423, 263, 19085, 250, 626.25, 1377, 0.274850299401, 4692, 310, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.696905, 191, 19055, 178, 455.454545455, 964, 0.192415169661, 4797, 202, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.924162, 262, 19030, 227, 1252.5, 2037, 0.406586826347, 4740, 266, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.95726, 269, 19056, 243, 1002.0, 1476, 0.294610778443, 4707, 298, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.061946, 326, 19022, 289, 715.714285714, 1744, 0.348103792415, 4738, 265, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.813652, 237, 19042, 216, 835.0, 1218, 0.243113772455, 4710, 294, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.874872, 256, 18987, 218, 1670.0, 1875, 0.374251497006, 4712, 295, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.753166, 230, 19049, 202, 626.25, 1567, 0.312774451098, 4701, 301, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.983742, 302, 19059, 261, 1252.5, 2106, 0.420359281437, 4743, 263, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 2.422873, 423, 19025, 398, 1252.5, 2429, 0.484830339321, 4713, 293, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.747142, 244, 19044, 201, 715.714285714, 1324, 0.264271457086, 4692, 311, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.873409, 250, 19060, 227, 835.0, 1386, 0.276646706587, 4683, 321, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.778489, 255, 18983, 209, 626.25, 1607, 0.320758483034, 4710, 292, 0.0
0.002, 0.00136557, 0.06851662, 0.3151, 0.489, 0.2, 0.5, 0.083333, 5010, 1.73068, 212, 19034, 201, 501.0, 853, 0.170259481038, 4682, 318, 0.0
