p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 85.41611, 211, 19054, 156, 1252.5, 2169, 0.432934131737, 3301, 1705, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 85.107182, 180, 19030, 151, 385.384615385, 1909, 0.381037924152, 3330, 1667, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 86.774508, 219, 19102, 163, 626.25, 1141, 0.227744510978, 3369, 1633, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 84.709144, 193, 19055, 153, 1252.5, 1732, 0.345708582834, 3368, 1638, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 85.210144, 168, 19045, 152, 417.5, 2207, 0.440518962076, 3270, 1728, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 86.949473, 183, 19084, 158, 626.25, 1798, 0.358882235529, 3386, 1616, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 85.74345, 182, 19049, 148, 556.666666667, 1177, 0.234930139721, 3297, 1704, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 83.834659, 227, 19058, 164, 2505.0, 3195, 0.637724550898, 3256, 1752, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 86.480478, 195, 19046, 148, 556.666666667, 1453, 0.29001996008, 3315, 1686, 0.15
0.002, 0.00136557, 0.06851662, 0.1151, 0.489, 0.2, 0.5, 0.083333, 5010, 87.161351, 186, 19045, 156, 2505.0, 4507, 0.899600798403, 3140, 1868, 0.15
