p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.250545, 361, 19019, 336, 1002.0, 1391, 0.277644710579, 4411, 594, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.128271, 352, 19019, 307, 455.454545455, 1239, 0.247305389222, 4309, 690, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.042495, 314, 19068, 283, 626.25, 1397, 0.278842315369, 4354, 648, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.08424, 340, 19049, 286, 1002.0, 1824, 0.364071856287, 4402, 603, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.995686, 298, 19035, 271, 715.714285714, 1038, 0.207185628743, 4311, 692, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.029473, 317, 18940, 279, 556.666666667, 1516, 0.302594810379, 4375, 626, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.069903, 322, 19008, 295, 1252.5, 1680, 0.335329341317, 4262, 744, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.752584, 239, 18990, 207, 455.454545455, 944, 0.188423153693, 4304, 695, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 2.052464, 353, 19038, 275, 556.666666667, 1453, 0.29001996008, 4297, 704, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.921592, 304, 19021, 244, 556.666666667, 965, 0.192614770459, 4261, 740, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.289, 0.2, 0.5, 0.083333, 5010, 1.976486, 295, 19062, 262, 1002.0, 1529, 0.305189620758, 4341, 664, 0.0
