p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.21105, 354, 19058, 329, 835.0, 1800, 0.359281437126, 3961, 1043, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 1.763779, 219, 19047, 211, 556.666666667, 935, 0.186626746507, 3861, 1140, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 1.951414, 277, 19030, 249, 556.666666667, 1210, 0.241516966068, 3998, 1003, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.160719, 342, 19036, 312, 835.0, 2090, 0.417165668663, 3832, 1172, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.187664, 350, 19048, 328, 1002.0, 1550, 0.309381237525, 4046, 959, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.003767, 281, 19004, 253, 556.666666667, 1065, 0.212574850299, 3962, 1039, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 1.737075, 238, 19006, 212, 501.0, 939, 0.187425149701, 4019, 981, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.030068, 299, 19046, 269, 556.666666667, 1099, 0.219361277445, 3967, 1034, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.023693, 326, 19054, 276, 715.714285714, 1318, 0.263073852295, 3876, 1127, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 1.719419, 206, 18999, 202, 501.0, 813, 0.162275449102, 3966, 1034, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.115856, 322, 19012, 305, 715.714285714, 1728, 0.344910179641, 3962, 1041, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 1.923757, 259, 19030, 241, 835.0, 1118, 0.223153692615, 3991, 1013, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 1.915927, 274, 19010, 244, 715.714285714, 1168, 0.233133732535, 3967, 1036, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 1.935263, 306, 18949, 251, 715.714285714, 1006, 0.200798403194, 3861, 1142, 0.0
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 2.011749, 289, 19006, 273, 1002.0, 1621, 0.323552894212, 3947, 1058, 0.0
