p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 150.102984, 152, 19023, 134, 1670.0, 2669, 0.532734530938, 3559, 1448, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 146.627351, 205, 19026, 147, 1670.0, 3017, 0.602195608782, 3542, 1465, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.927327, 159, 19057, 138, 501.0, 1573, 0.313972055888, 3611, 1389, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.578347, 144, 19008, 139, 501.0, 1403, 0.28003992016, 3609, 1391, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 151.065906, 153, 19046, 128, 417.5, 1497, 0.29880239521, 3559, 1439, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 152.922496, 162, 19051, 138, 455.454545455, 1346, 0.268662674651, 3551, 1448, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 151.648301, 156, 19003, 137, 1002.0, 1952, 0.389620758483, 3492, 1513, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 149.382563, 165, 19050, 137, 626.25, 2137, 0.426546906188, 3640, 1362, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 150.307001, 174, 19041, 136, 626.25, 1837, 0.366666666667, 3549, 1453, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.491588, 139, 18992, 133, 556.666666667, 1306, 0.260678642715, 3565, 1436, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 150.234811, 173, 19027, 137, 501.0, 1125, 0.224550898204, 3460, 1540, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 152.01569, 181, 19040, 142, 835.0, 2307, 0.460479041916, 3502, 1502, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.969217, 208, 19030, 145, 501.0, 1359, 0.27125748503, 3714, 1286, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.842585, 183, 19048, 145, 1670.0, 2465, 0.492015968064, 3699, 1308, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 143.183973, 231, 19029, 161, 2505.0, 3155, 0.629740518962, 3664, 1344, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 143.796713, 183, 19010, 144, 1670.0, 2519, 0.502794411178, 3685, 1322, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.066655, 178, 19051, 140, 556.666666667, 3211, 0.640918163673, 3676, 1325, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 151.15273, 197, 19057, 141, 501.0, 1212, 0.241916167665, 3646, 1354, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 146.736048, 200, 19051, 154, 1002.0, 1556, 0.310578842315, 3528, 1477, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 144.658443, 171, 18992, 142, 1252.5, 2966, 0.592015968064, 3681, 1325, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 152.255034, 166, 19055, 141, 1252.5, 1760, 0.35129740519, 3516, 1490, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.388247, 160, 19064, 145, 1002.0, 2317, 0.4624750499, 3622, 1383, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 139.967006, 181, 19024, 163, 1252.5, 3270, 0.652694610778, 3785, 1221, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.46709, 187, 19007, 139, 1002.0, 2473, 0.493612774451, 3549, 1456, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 144.763428, 226, 19027, 150, 1670.0, 2995, 0.597804391218, 3620, 1387, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 146.481626, 163, 19006, 145, 357.857142857, 1266, 0.252694610778, 3503, 1493, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 148.096142, 182, 19043, 147, 626.25, 1054, 0.210379241517, 3580, 1422, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 144.38692, 167, 19003, 143, 715.714285714, 1988, 0.396806387226, 3637, 1366, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 147.471136, 186, 19087, 141, 2505.0, 2816, 0.562075848303, 3559, 1449, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.489, 0.2, 0.5, 0.083333, 5010, 141.691723, 200, 19008, 157, 835.0, 2344, 0.467864271457, 3757, 1247, 0.25
