p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 90.10482, 225, 19096, 140, 626.25, 1569, 0.313173652695, 4025, 977, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 90.609812, 181, 19026, 146, 1002.0, 3478, 0.694211576846, 4147, 858, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 90.49581, 183, 19062, 140, 556.666666667, 2226, 0.444311377246, 4092, 909, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 84.97927, 207, 18988, 145, 501.0, 2061, 0.411377245509, 4140, 860, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 85.900428, 182, 19063, 162, 1252.5, 1665, 0.332335329341, 4205, 801, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 86.346925, 166, 19033, 137, 501.0, 1492, 0.297804391218, 4124, 876, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 85.797903, 174, 19031, 138, 715.714285714, 1544, 0.308183632735, 4177, 826, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 86.428594, 160, 19016, 136, 626.25, 1274, 0.254291417166, 4117, 885, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 86.590486, 178, 19050, 140, 2505.0, 2576, 0.514171656687, 4131, 877, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.389, 0.2, 0.5, 0.083333, 5010, 86.81485, 185, 19040, 148, 2505.0, 4204, 0.839121756487, 4165, 843, 0.15
