p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.95581, 162, 19006, 145, 417.5, 1276, 0.254690618762, 4317, 681, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 83.974578, 218, 18988, 171, 835.0, 1786, 0.356487025948, 4349, 655, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.071973, 211, 19036, 149, 1252.5, 1864, 0.372055888224, 4276, 730, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.412708, 199, 19026, 146, 626.25, 848, 0.169261477046, 4160, 842, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.999932, 190, 18973, 150, 556.666666667, 2008, 0.400798403194, 4269, 732, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.115718, 183, 19016, 143, 626.25, 1071, 0.21377245509, 4173, 829, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.455589, 164, 19050, 146, 455.454545455, 1261, 0.251696606786, 4197, 802, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.203339, 159, 19012, 143, 626.25, 2035, 0.40618762475, 4169, 833, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.615307, 186, 19052, 143, 556.666666667, 1182, 0.235928143713, 4251, 750, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.409967, 182, 18967, 147, 626.25, 1430, 0.285429141717, 4282, 720, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.714225, 185, 19032, 140, 556.666666667, 1124, 0.224351297405, 4222, 779, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.003288, 163, 19016, 144, 556.666666667, 1511, 0.301596806387, 4213, 788, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.46543, 172, 18974, 140, 715.714285714, 1257, 0.250898203593, 4188, 815, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.174397, 158, 18985, 147, 501.0, 2026, 0.404391217565, 4316, 684, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 83.883495, 198, 18980, 154, 1252.5, 2099, 0.418962075848, 4248, 758, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.1116, 198, 19033, 145, 835.0, 2360, 0.471057884232, 4257, 747, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.74852, 178, 19013, 150, 501.0, 1464, 0.292215568862, 4231, 769, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.305245, 180, 19000, 144, 455.454545455, 1174, 0.234331337325, 4312, 687, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.464568, 167, 19019, 151, 1670.0, 3582, 0.71497005988, 4363, 644, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.723095, 231, 18989, 167, 835.0, 2768, 0.55249500998, 4263, 741, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.149539, 181, 19053, 150, 835.0, 1810, 0.36127744511, 4285, 719, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.448536, 177, 18996, 149, 835.0, 1477, 0.294810379242, 4306, 698, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.528117, 194, 19048, 151, 1002.0, 2474, 0.49381237525, 4182, 823, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.519139, 162, 19032, 142, 455.454545455, 869, 0.173453093812, 4221, 778, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.888006, 159, 19004, 142, 417.5, 1344, 0.268263473054, 4250, 748, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.135575, 199, 19066, 171, 1670.0, 2444, 0.487824351297, 4311, 696, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 88.307536, 164, 19062, 141, 1670.0, 4072, 0.812774451098, 4082, 925, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.377394, 173, 19003, 147, 715.714285714, 1283, 0.256087824351, 4224, 779, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.981415, 169, 19048, 140, 626.25, 1425, 0.284431137725, 4225, 777, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.563792, 184, 18997, 140, 626.25, 1570, 0.313373253493, 4183, 819, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.313227, 206, 19091, 157, 1002.0, 2449, 0.488822355289, 4346, 659, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.505844, 185, 19001, 144, 455.454545455, 1358, 0.271057884232, 4318, 681, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.357609, 166, 18970, 151, 417.5, 1886, 0.376447105788, 4298, 700, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.424949, 190, 18991, 138, 455.454545455, 1638, 0.326946107784, 4221, 778, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.825851, 171, 19099, 147, 556.666666667, 1582, 0.315768463074, 4232, 769, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.414805, 198, 19052, 142, 501.0, 2240, 0.447105788423, 4259, 741, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.844702, 180, 19000, 146, 715.714285714, 1333, 0.266067864271, 4243, 760, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.65049, 186, 19082, 143, 1002.0, 1837, 0.366666666667, 4190, 815, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 85.920066, 197, 19033, 155, 1002.0, 2129, 0.4249500998, 4179, 826, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.815928, 178, 19029, 151, 835.0, 2199, 0.438922155689, 4266, 738, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 84.700605, 178, 18959, 156, 715.714285714, 1553, 0.30998003992, 4251, 752, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.852672, 153, 19038, 136, 501.0, 896, 0.178842315369, 4176, 824, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 87.651469, 174, 19073, 139, 626.25, 1253, 0.250099800399, 4306, 696, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.072006, 174, 19015, 146, 1002.0, 1843, 0.367864271457, 4314, 691, 0.15
0.002, 0.00136557, 0.06851662, 0.3151, 0.289, 0.2, 0.5, 0.083333, 5010, 86.824991, 163, 19024, 140, 385.384615385, 1039, 0.207385229541, 4253, 744, 0.15
