p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 145.861041, 173, 18975, 147, 835.0, 1451, 0.289620758483, 3492, 1512, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 143.474915, 197, 19051, 158, 715.714285714, 1461, 0.291616766467, 3595, 1408, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 150.619245, 213, 19025, 138, 556.666666667, 1604, 0.320159680639, 3420, 1581, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 148.44372, 180, 19024, 137, 835.0, 1928, 0.384830339321, 3448, 1556, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 146.176625, 179, 19019, 149, 1002.0, 2066, 0.412375249501, 3496, 1509, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 148.650475, 168, 19027, 142, 2505.0, 4461, 0.890419161677, 3544, 1464, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 146.517705, 170, 19015, 142, 1002.0, 1966, 0.392415169661, 3531, 1474, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 148.92497, 196, 19030, 139, 1002.0, 1598, 0.318962075848, 3531, 1474, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 149.245283, 168, 19011, 153, 715.714285714, 2031, 0.405389221557, 3462, 1541, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 148.669909, 179, 19049, 132, 501.0, 1599, 0.319161676647, 3485, 1515, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 146.555943, 184, 19016, 145, 835.0, 1453, 0.29001996008, 3433, 1571, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 0.055887, 0, 0, 0, 1.0, 1, 0.000199600798403, 0, 0, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 149.552348, 206, 19059, 147, 715.714285714, 1322, 0.263872255489, 3598, 1405, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 151.145548, 158, 18995, 137, 715.714285714, 1220, 0.243512974052, 3338, 1665, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 149.699818, 150, 19024, 139, 715.714285714, 1774, 0.354091816367, 3469, 1534, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 147.491733, 166, 19010, 153, 715.714285714, 1877, 0.374650698603, 3454, 1549, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 150.141166, 153, 19021, 137, 715.714285714, 1969, 0.393013972056, 3485, 1518, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 151.348769, 142, 19074, 136, 626.25, 1344, 0.268263473054, 3494, 1508, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 151.755955, 157, 19028, 134, 626.25, 1728, 0.344910179641, 3524, 1478, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 149.092056, 166, 19004, 137, 556.666666667, 1983, 0.395808383234, 3583, 1418, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 149.015234, 186, 19059, 138, 626.25, 1501, 0.299600798403, 3498, 1504, 0.25
0.002, 0.00136557, 0.06851662, 0.2151, 0.589, 0.2, 0.5, 0.083333, 5010, 150.047955, 159, 19076, 146, 835.0, 1851, 0.369461077844, 3412, 1592, 0.25
