p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 273.003442, 170, 19007, 146, 501.0, 1820, 0.363273453094, 2764, 2236, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 268.306098, 164, 18993, 149, 835.0, 2578, 0.514570858283, 2722, 2282, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 270.82249, 175, 19021, 146, 556.666666667, 2044, 0.407984031936, 2720, 2281, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 276.007486, 172, 19037, 137, 417.5, 928, 0.185229540918, 2753, 2245, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 273.065358, 176, 18952, 152, 715.714285714, 1908, 0.380838323353, 2868, 2135, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 273.941356, 205, 19042, 152, 501.0, 1241, 0.247704590818, 2854, 2146, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 265.719501, 161, 19006, 145, 835.0, 2448, 0.488622754491, 2917, 2087, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 268.497455, 147, 18996, 138, 835.0, 2343, 0.467664670659, 2879, 2125, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 262.081542, 197, 18986, 157, 835.0, 2335, 0.466067864271, 2813, 2191, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 278.730062, 159, 19025, 133, 501.0, 1103, 0.220159680639, 2681, 2319, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 277.981874, 168, 19065, 143, 626.25, 2284, 0.455888223553, 2722, 2280, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 271.297149, 152, 19037, 139, 715.714285714, 1880, 0.375249500998, 2911, 2092, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 280.488392, 180, 19052, 144, 626.25, 2494, 0.497804391218, 2721, 2281, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 282.856663, 231, 19029, 150, 417.5, 1511, 0.301596806387, 2683, 2315, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 269.720018, 169, 19039, 144, 501.0, 1760, 0.35129740519, 2924, 2076, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 269.492893, 186, 19036, 142, 835.0, 2655, 0.52994011976, 2900, 2104, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 267.744733, 201, 19002, 144, 1002.0, 1826, 0.364471057884, 2881, 2124, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 265.787429, 198, 19022, 156, 715.714285714, 1517, 0.302794411178, 2893, 2110, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 277.361089, 175, 19017, 136, 455.454545455, 1608, 0.320958083832, 2764, 2235, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 273.945817, 245, 19025, 151, 626.25, 2738, 0.546506986028, 2831, 2171, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 270.415454, 235, 19015, 152, 2505.0, 2648, 0.528542914172, 2887, 2121, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 279.906825, 166, 19021, 138, 417.5, 1544, 0.308183632735, 2755, 2243, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 278.578846, 158, 19009, 141, 715.714285714, 1506, 0.300598802395, 2839, 2164, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 269.19318, 165, 18948, 139, 626.25, 1829, 0.365069860279, 2595, 2407, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 270.542234, 189, 19016, 141, 501.0, 1244, 0.248303393214, 2782, 2218, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 270.652, 182, 19019, 158, 1670.0, 2559, 0.510778443114, 2871, 2136, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 268.758831, 168, 19029, 148, 1002.0, 2474, 0.49381237525, 2800, 2205, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 273.582613, 180, 19072, 146, 715.714285714, 2790, 0.556886227545, 2820, 2183, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 274.479467, 163, 19021, 144, 626.25, 1170, 0.233532934132, 2777, 2225, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 267.874483, 156, 18968, 141, 626.25, 1165, 0.23253493014, 2765, 2237, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 281.666908, 199, 19075, 156, 5010.0, 5010, 1.0, 2741, 2268, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 282.512341, 161, 19044, 144, 835.0, 1951, 0.389421157685, 2623, 2381, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 283.2973, 201, 19088, 143, 835.0, 1892, 0.377644710579, 2694, 2310, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 272.904742, 198, 18991, 138, 715.714285714, 1297, 0.258882235529, 2894, 2109, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 280.279534, 166, 19044, 146, 1670.0, 3078, 0.614371257485, 2770, 2237, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 271.047069, 159, 19030, 148, 1002.0, 1568, 0.312974051896, 2925, 2080, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 285.063391, 175, 19032, 146, 626.25, 2375, 0.474051896208, 2764, 2238, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 284.363007, 187, 19051, 140, 455.454545455, 2883, 0.575449101796, 2628, 2371, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 265.745631, 174, 18961, 141, 715.714285714, 1744, 0.348103792415, 2825, 2178, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 270.709969, 194, 19069, 146, 1252.5, 2589, 0.516766467066, 2682, 2324, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 271.857735, 162, 19024, 147, 1252.5, 2899, 0.578642714571, 2777, 2229, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 275.48818, 154, 19022, 141, 1252.5, 4091, 0.816566866267, 2842, 2164, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 268.243051, 178, 19002, 144, 2505.0, 3012, 0.60119760479, 2848, 2160, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 265.907688, 154, 19008, 139, 835.0, 2242, 0.44750499002, 2677, 2327, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 266.116605, 205, 18979, 152, 835.0, 1373, 0.274051896208, 2800, 2204, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 269.765765, 154, 18985, 140, 1002.0, 1591, 0.317564870259, 2885, 2120, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 279.984547, 201, 19011, 148, 1002.0, 2542, 0.507385229541, 2759, 2246, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 271.852218, 197, 19007, 142, 835.0, 1704, 0.340119760479, 2779, 2225, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 280.658256, 214, 19012, 135, 556.666666667, 2463, 0.491616766467, 2739, 2262, 0.35
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 278.402435, 145, 19051, 138, 715.714285714, 1204, 0.240319361277, 2681, 2322, 0.35
