p_edge_creation,p_infected,gamma,beta,delta,epsilon,zeta,eta,N,elapsed_time,timesteps,events,timesteps_with_events,mean_outbreak_size,max_outbreak_size,max_outbreak_proportion,exposed_from_infected,exposed_from_dead,rewire_degree
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 170.355092, 155, 19042, 143, 835.0, 2813, 0.561477045908, 3055, 1949, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 171.571737, 146, 19052, 142, 835.0, 2537, 0.506387225549, 2918, 2086, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 166.847583, 182, 18995, 148, 556.666666667, 1710, 0.341317365269, 2998, 2003, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 167.241857, 184, 19061, 146, 1670.0, 3150, 0.62874251497, 3029, 1978, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 167.801223, 168, 18978, 141, 715.714285714, 2610, 0.520958083832, 2892, 2111, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 170.531279, 145, 19020, 139, 715.714285714, 2266, 0.452295409182, 2833, 2170, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 164.523208, 176, 19034, 159, 626.25, 1854, 0.37005988024, 3117, 1885, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 169.947005, 161, 18973, 145, 715.714285714, 1376, 0.274650698603, 2895, 2108, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 163.81194, 182, 18999, 146, 1670.0, 2410, 0.481037924152, 2984, 2023, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 175.745863, 208, 19079, 143, 1002.0, 2028, 0.404790419162, 2822, 2183, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 167.522003, 162, 19012, 144, 715.714285714, 1307, 0.260878243513, 2959, 2044, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 168.057256, 170, 19014, 156, 715.714285714, 2062, 0.411576846307, 2904, 2099, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 171.988416, 164, 19052, 147, 556.666666667, 1211, 0.241716566866, 2913, 2088, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 168.356923, 207, 19019, 154, 835.0, 2447, 0.488423153693, 2996, 2008, 0.25
0.002, 0.00136557, 0.06851662, 0.1151, 0.589, 0.2, 0.5, 0.083333, 5010, 175.019438, 188, 18992, 141, 455.454545455, 2558, 0.510578842315, 2841, 2158, 0.25
